pose,punto,ang optimo,ang medido medio
tree,"(23, 25, 27)",60,177
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,179
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,177
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,179
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,177
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,178
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,177
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,178
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,178
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,177
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,179
tree,"(12, 24, 26)",170,177
tree,"(11, 23, 25)",120,176
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,179
tree,"(12, 24, 26)",170,178
tree,"(11, 23, 25)",120,167
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,162
tree,"(12, 24, 26)",170,179
tree,"(11, 23, 25)",120,160
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,148
tree,"(12, 24, 26)",170,179
tree,"(11, 23, 25)",120,146
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,115
tree,"(12, 24, 26)",170,178
tree,"(11, 23, 25)",120,139
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,99
tree,"(12, 24, 26)",170,178
tree,"(11, 23, 25)",120,129
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,83
tree,"(12, 24, 26)",170,177
tree,"(11, 23, 25)",120,114
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,67
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,102
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,103
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,44
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,105
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,112
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,50
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,114
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,50
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,114
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,50
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,114
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,52
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,114
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,51
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,114
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,173
tree,"(11, 23, 25)",120,115
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,50
tree,"(12, 24, 26)",170,173
tree,"(11, 23, 25)",120,116
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,50
tree,"(12, 24, 26)",170,172
tree,"(11, 23, 25)",120,116
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,50
tree,"(12, 24, 26)",170,172
tree,"(11, 23, 25)",120,117
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,171
tree,"(11, 23, 25)",120,118
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,170
tree,"(11, 23, 25)",120,119
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,170
tree,"(11, 23, 25)",120,120
tree,"(24, 26, 28)",170,175
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,170
tree,"(11, 23, 25)",120,120
tree,"(24, 26, 28)",170,175
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,170
tree,"(11, 23, 25)",120,120
tree,"(24, 26, 28)",170,175
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,172
tree,"(11, 23, 25)",120,119
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,172
tree,"(11, 23, 25)",120,119
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,173
tree,"(11, 23, 25)",120,120
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,173
tree,"(11, 23, 25)",120,120
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,119
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,119
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,47
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,49
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,123
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,45
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,122
tree,"(24, 26, 28)",170,176
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,176
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,121
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,120
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,119
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,46
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,117
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,48
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,116
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,52
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,118
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,74
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,124
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,87
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,133
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,108
tree,"(12, 24, 26)",170,175
tree,"(11, 23, 25)",120,137
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,119
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,141
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,129
tree,"(12, 24, 26)",170,174
tree,"(11, 23, 25)",120,145
tree,"(24, 26, 28)",170,179
tree,"(23, 25, 27)",60,139
tree,"(12, 24, 26)",170,173
tree,"(11, 23, 25)",120,149
tree,"(24, 26, 28)",170,178
tree,"(23, 25, 27)",60,151
tree,"(12, 24, 26)",170,172
tree,"(11, 23, 25)",120,151
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,159
tree,"(12, 24, 26)",170,172
tree,"(11, 23, 25)",120,153
tree,"(24, 26, 28)",170,177
tree,"(23, 25, 27)",60,164
warrior,"(16, 14, 12)",180,167
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,22
warrior,"(13, 11, 23)",90,27
warrior,"(12, 24, 26)",140,172
warrior,"(11, 23, 25)",120,156
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,168
warrior,"(16, 14, 12)",180,169
warrior,"(11, 13, 15)",180,166
warrior,"(14, 12, 24)",90,23
warrior,"(13, 11, 23)",90,33
warrior,"(12, 24, 26)",140,171
warrior,"(11, 23, 25)",120,158
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,170
warrior,"(16, 14, 12)",180,170
warrior,"(11, 13, 15)",180,167
warrior,"(14, 12, 24)",90,24
warrior,"(13, 11, 23)",90,33
warrior,"(12, 24, 26)",140,171
warrior,"(11, 23, 25)",120,158
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,170
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,168
warrior,"(14, 12, 24)",90,25
warrior,"(13, 11, 23)",90,44
warrior,"(12, 24, 26)",140,172
warrior,"(11, 23, 25)",120,156
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,166
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,170
warrior,"(14, 12, 24)",90,26
warrior,"(13, 11, 23)",90,50
warrior,"(12, 24, 26)",140,171
warrior,"(11, 23, 25)",120,154
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,163
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,30
warrior,"(13, 11, 23)",90,60
warrior,"(12, 24, 26)",140,173
warrior,"(11, 23, 25)",120,151
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,160
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,31
warrior,"(13, 11, 23)",90,62
warrior,"(12, 24, 26)",140,173
warrior,"(11, 23, 25)",120,150
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,159
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,36
warrior,"(13, 11, 23)",90,66
warrior,"(12, 24, 26)",140,170
warrior,"(11, 23, 25)",120,149
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,157
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,41
warrior,"(13, 11, 23)",90,70
warrior,"(12, 24, 26)",140,169
warrior,"(11, 23, 25)",120,148
warrior,"(24, 26, 28)",170,173
warrior,"(23, 25, 27)",120,154
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,49
warrior,"(13, 11, 23)",90,74
warrior,"(12, 24, 26)",140,163
warrior,"(11, 23, 25)",120,143
warrior,"(24, 26, 28)",170,170
warrior,"(23, 25, 27)",120,146
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,52
warrior,"(13, 11, 23)",90,74
warrior,"(12, 24, 26)",140,162
warrior,"(11, 23, 25)",120,143
warrior,"(24, 26, 28)",170,171
warrior,"(23, 25, 27)",120,145
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,58
warrior,"(13, 11, 23)",90,83
warrior,"(12, 24, 26)",140,154
warrior,"(11, 23, 25)",120,139
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,140
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,72
warrior,"(13, 11, 23)",90,94
warrior,"(12, 24, 26)",140,154
warrior,"(11, 23, 25)",120,134
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,136
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,78
warrior,"(13, 11, 23)",90,94
warrior,"(12, 24, 26)",140,158
warrior,"(11, 23, 25)",120,129
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,133
warrior,"(16, 14, 12)",180,172
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,80
warrior,"(13, 11, 23)",90,87
warrior,"(12, 24, 26)",140,159
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,133
warrior,"(16, 14, 12)",180,172
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,81
warrior,"(13, 11, 23)",90,86
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,171
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,83
warrior,"(13, 11, 23)",90,86
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,127
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,136
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,86
warrior,"(13, 11, 23)",90,88
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,129
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,138
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,176
warrior,"(14, 12, 24)",90,89
warrior,"(13, 11, 23)",90,96
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,173
warrior,"(23, 25, 27)",120,139
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,90
warrior,"(13, 11, 23)",90,103
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,132
warrior,"(24, 26, 28)",170,172
warrior,"(23, 25, 27)",120,140
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,107
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,133
warrior,"(24, 26, 28)",170,171
warrior,"(23, 25, 27)",120,139
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,111
warrior,"(12, 24, 26)",140,156
warrior,"(11, 23, 25)",120,133
warrior,"(24, 26, 28)",170,171
warrior,"(23, 25, 27)",120,139
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,112
warrior,"(12, 24, 26)",140,155
warrior,"(11, 23, 25)",120,133
warrior,"(24, 26, 28)",170,171
warrior,"(23, 25, 27)",120,138
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,94
warrior,"(13, 11, 23)",90,113
warrior,"(12, 24, 26)",140,154
warrior,"(11, 23, 25)",120,133
warrior,"(24, 26, 28)",170,172
warrior,"(23, 25, 27)",120,138
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,91
warrior,"(13, 11, 23)",90,110
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,132
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,89
warrior,"(13, 11, 23)",90,110
warrior,"(12, 24, 26)",140,150
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,131
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,88
warrior,"(13, 11, 23)",90,112
warrior,"(12, 24, 26)",140,149
warrior,"(11, 23, 25)",120,129
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,131
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,87
warrior,"(13, 11, 23)",90,112
warrior,"(12, 24, 26)",140,149
warrior,"(11, 23, 25)",120,129
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,130
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,83
warrior,"(13, 11, 23)",90,112
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,129
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,131
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,81
warrior,"(13, 11, 23)",90,111
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,132
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,79
warrior,"(13, 11, 23)",90,110
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,133
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,79
warrior,"(13, 11, 23)",90,110
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,79
warrior,"(13, 11, 23)",90,110
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,134
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,79
warrior,"(13, 11, 23)",90,110
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,130
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,135
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,80
warrior,"(13, 11, 23)",90,109
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,129
warrior,"(24, 26, 28)",170,176
warrior,"(23, 25, 27)",120,135
